ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0034440,lipid oxidation,10/857,101/23843,0.00344118798197724,0.037242965603591797,0.029889056898413899,Acadl/Dbi/Hadhb/Etfb/Acat1/Acad11/Acaa1a/Acadvl/Acat2/Pla2g7,10
GO:0043535,regulation of blood vessel endothelial cell migration,9/857,85/23843,0.00344646126675111,0.037242965603591797,0.029889056898413899,Pdcd10/Apoe/Atp5b/Hmox1/Rgcc/Mef2c/Plk2/Rhoj/Atp5a1,9
GO:0001936,regulation of endothelial cell proliferation,11/857,118/23843,0.0035340735036894001,0.038009999965562903,0.030504634452898,Pdcl3/Pdcd10/Nras/F3/Atpif1/Cav1/Apoe/Hmox1/Rgcc/Mef2c/Atp5a1,11
GO:0050684,regulation of mRNA processing,11/857,118/23843,0.0035340735036894001,0.038009999965562903,0.030504634452898,Prdx6/Hnrnpa2b1/Ptbp1/Hspa8/Ddx5/Hnrnpk/Khdrbs3/Tmbim6/Rnps1/Srsf3/Malat1,11
GO:0016197,endosomal transport,14/857,171/23843,0.0035986901917564899,0.0386141147101383,0.0309894621158175,Arl4c/Rab14/Rab9/Chmp5/Vcp/Abca1/Cdc42/Nsg1/Vps29/Chmp3/Rab6a/Bloc1s1/Rab6b/Snx2,14
GO:0045861,negative regulation of proteolysis,23/857,346/23843,0.00366231982609995,0.039204833548250301,0.031463538996569299,Pdcl3/Serpine2/Cst3/Csnk2a1/Pcsk1n/Ddx3x/Sdcbp/Alad/Cdkn2a/Tmem59/Pebp1/Gapdh/Gpi1/Arl6ip1/Os9/Plat/Gabarapl2/Cryab/Gpx1/Rpl23/Pik3r1/App/Usp14,23
GO:0030048,actin filament-based movement,10/857,102/23843,0.0036954610158827601,0.039464838111675997,0.031672203668249702,Myo1b/Atp1a2/Flna/Wasf2/Sri/Cav1/Scn1b/Myl6/Tpm1/Uty,10
GO:0043270,positive regulation of ion transport,20/857,286/23843,0.0037038756398838301,0.039464838111675997,0.031672203668249702,Dbi/Atp1b1/Flna/S100a1/Creb3/Rab3b/Sri/Cav1/Slc6a1/Apoe/Scn1b/Bax/Arl6ip1/Ank3/Mif/Slc25a4/Thy1/Prelid1/Cntn1/Syt4,20
GO:0048872,homeostasis of number of cells,21/857,306/23843,0.0037156026655037,0.039497720427947497,0.0316985931194134,Fh1/Mtch2/B2m/Rps6/Prdx1/Atpif1/Lyar/Gpi1/Bax/Rps17/Mif/Hmox1/Prdx2/Rps24/Tmod3/Nfe2l1/Sox9/Mef2c/Id2/Siva1/Rps14,21
GO:0046822,regulation of nucleocytoplasmic transport,11/857,119/23843,0.0037709195455468201,0.039992745342678701,0.032095871574626199,Txn1/Cdkn2a/Chchd4/Camk1/Nutf2/Uaca/Zic1/Ppp2ca/Ddx5/Hsp90aa1/Camk4,11
GO:0120032,regulation of plasma membrane bounded cell projection assembly,14/857,172/23843,0.0037917566616133,0.040120647454246199,0.032198518434996,Pfn2/Wasf2/Cdc42/Rcc2/Cav1/Vdac3/Gpm6a/Sept7/Rdx/Mns1/Map4/Hsp90aa1/Gap43/Dpysl3,14
GO:0051881,regulation of mitochondrial membrane potential,8/857,71/23843,0.0038858370590011799,0.041021157498139497,0.032921215876064398,Mtch2/Vcp/Cdkn2a/Atpif1/Arl6ip5/Ndufc2/Mapt/Prelid1,8
GO:0051345,positive regulation of hydrolase activity,30/857,495/23843,0.0039640776122986804,0.0416580092261878,0.033432316354423099,Atp1b1/Rsu1/Hspa5/Dync1i2/Mtch2/Ddx3x/Bcap31/Pfn2/S100a10/F3/Vcp/Creb3/Cdkn2a/Dock7/Rcc2/Tbc1d1/Cycs/Arl6ip5/Bax/Ndufa13/Thy1/Uaca/Rps27l/Tpm1/Ctsh/Ppp2ca/Prelid1/Mef2c/Rasa1/Mbp,30
GO:0048145,regulation of fibroblast proliferation,10/857,103/23843,0.0039643916021421298,0.0416580092261878,0.033432316354423099,Rps3a1/Nras/Ptprz1/Bax/Mif/Anxa2/Rasa1/Ndufs4/Gstp1/Fth1,10
GO:0048592,eye morphogenesis,14/857,173/23843,0.0039931705606653101,0.041861303664167897,0.033595468749122101,Pax6/Sox2/Ptn/Bax/Ahi1/Otx2/Rpgrip1/Thy1/Sox9/Ntrk2/Sox11/Hmgn1/Man2a1/Six3,14
GO:1905898,positive regulation of response to endoplasmic reticulum stress,5/857,30/23843,0.0040020541897268398,0.041861303664167897,0.033595468749122101,Serinc3/Bcap31/Tmem33/Bax/Pik3r1,5
GO:0032526,response to retinoic acid,9/857,87/23843,0.0040304268496485097,0.042061829063340897,0.0337563988729273,Sox2/Abca1/Mest/Tead2/Tead1/Ndufa13/Ctsh/Sox9/Mef2c,9
GO:0007628,adult walking behavior,6/857,43/23843,0.00415109818965594,0.042954358649402398,0.034472691658664401,Kcnj10/Uchl1/Cend1/Hexa/Zic1/Mapt,6
GO:0002183,cytoplasmic translational initiation,4/857,19/23843,0.0041723332400644599,0.042954358649402398,0.034472691658664401,Eif2s3x/Eif4ebp1/Rps2/Eif2s3y,4
GO:0006089,lactate metabolic process,4/857,19/23843,0.0041723332400644599,0.042954358649402398,0.034472691658664401,Mtch2/Ldhb/Ldha/Haghl,4
GO:0006103,2-oxoglutarate metabolic process,4/857,19/23843,0.0041723332400644599,0.042954358649402398,0.034472691658664401,Idh1/Idh3g/Idh3a/Dld,4
GO:0015813,L-glutamate transmembrane transport,4/857,19/23843,0.0041723332400644599,0.042954358649402398,0.034472691658664401,Sept2/Kcnj10/Arl6ip5/Arl6ip1,4
GO:0032365,intracellular lipid transport,4/857,19/23843,0.0041723332400644599,0.042954358649402398,0.034472691658664401,Abca1/Ldlr/Anxa2/Npc2,4
GO:0060491,regulation of cell projection assembly,14/857,174/23843,0.0042031932126888102,0.043174822865619203,0.034649623527428702,Pfn2/Wasf2/Cdc42/Rcc2/Cav1/Vdac3/Gpm6a/Sept7/Rdx/Mns1/Map4/Hsp90aa1/Gap43/Dpysl3,14
GO:0048193,Golgi vesicle transport,18/857,250/23843,0.0042345479667419798,0.0432312541665432,0.034694912035925202,Myo1b/Rab14/Bcap31/Vcp/Vps29/Arf5/Rab6a/Ank3/Lamp1/Cope/Gabarapl2/Tmed3/Rab6b/Myo18a/Scfd1/Rab26/Vapa/Snx2,18
GO:0110053,regulation of actin filament organization,18/857,250/23843,0.0042345479667419798,0.0432312541665432,0.034694912035925202,Sptan1/Dstn/Flna/Tmsb4x/Pfn2/S100a10/Wasf2/Arpc3/Capza2/Tmsb10/Arpc4/Rgcc/Rdx/Tpm1/Tmod3/Tmod2/Rasa1/Pik3r1,18
GO:0051851,modification by host of symbiont morphology or physiology,8/857,72/23843,0.0042370601327086799,0.0432312541665432,0.034694912035925202,Rab9/Gapdh/Apoe/Smarcb1/Hspa8/Ppib/Anxa2/Vapa,8
GO:0001666,response to hypoxia,15/857,193/23843,0.0043027563690436997,0.043803784772603001,0.035154392090299601,Atp1b1/Pgk1/Gnb1/Cav1/Sirt2/Hsp90b1/Plat/Eif4ebp1/Hmox1/Loxl2/Rgcc/Sdhd/Cryab/P4hb/Tmbim6,15
GO:0051051,negative regulation of transport,30/857,498/23843,0.0043184672527260999,0.043866030693802301,0.035204347077778898,Serpine2/Atp1a2/Slc25a5/Gpm6b/Fabp5/Anxa5/Sdcbp/Txn1/Sri/Lrpap1/Cav1/Arl6ip5/Ahi1/Ank3/Cnn2/Oaz1/Os9/Hmox1/Dph3/Rgcc/Cryab/Ppp2ca/Mapt/Ndufaf2/Ywhaq/Srebf2/Tmbim6/Hes1/Syt4/Ndfip1,30
GO:0006914,autophagy,24/857,372/23843,0.0044135889079235302,0.044633882517961201,0.035820580680283001,Rab33a/Vcp/Rraga/Cdkn2a/Tmem59/Atpif1/Stx12/Hk2/Wbp11/Sirt2/Eif4g2/Ctsd/Hmox1/Tmem208/Gabarapl2/Fez1/Hspa8/Gabarap/Mapt/Plk2/Scfd1/Srebf2/Tmbim6/Lix1,24
GO:0061919,process utilizing autophagic mechanism,24/857,372/23843,0.0044135889079235302,0.044633882517961201,0.035820580680283001,Rab33a/Vcp/Rraga/Cdkn2a/Tmem59/Atpif1/Stx12/Hk2/Wbp11/Sirt2/Eif4g2/Ctsd/Hmox1/Tmem208/Gabarapl2/Fez1/Hspa8/Gabarap/Mapt/Plk2/Scfd1/Srebf2/Tmbim6/Lix1,24
GO:1903311,regulation of mRNA metabolic process,16/857,213/23843,0.0045321786814518502,0.045359739854328701,0.036403111928136299,Prdx6/Elavl4/Hnrnpa2b1/Ptbp1/Hspa8/Ddx5/Hnrnpa0/Hnrnpk/Pabpc1/Khdrbs3/Tmbim6/Qk/Rnps1/Srsf3/Khsrp/Malat1,16
GO:0048144,fibroblast proliferation,10/857,105/23843,0.0045485443656506199,0.045359739854328701,0.036403111928136299,Rps3a1/Nras/Ptprz1/Bax/Mif/Anxa2/Rasa1/Ndufs4/Gstp1/Fth1,10
GO:0071901,negative regulation of protein serine/threonine kinase activity,10/857,105/23843,0.0045485443656506199,0.045359739854328701,0.036403111928136299,Dnaja1/Cdkn2a/Uchl1/Cav1/Apoe/Inppl1/Dusp6/Spry2/Prkar1a/Gstp1,10
GO:0001558,regulation of cell growth,26/857,415/23843,0.0045940581501130598,0.045359739854328701,0.036403111928136299,Igfbp2/Serpine2/Tnr/Ndufs3/Csnk2a1/Ddx3x/Lamtor2/Fdps/Sdcbp/Creb3/Cdkn2a/Mgll/Apoe/Eif4g2/Cd81/Slc25a4/Ndufa13/Cryab/Ip6k2/Nme6/Sertad2/Igfbp4/Mapt/Hnrnpk/Syt4/Ccdc85b,26
GO:0007270,neuron-neuron synaptic transmission,3/857,10/23843,0.0045945218885482799,0.045359739854328701,0.036403111928136299,Vdac3/Tmod2/Camk4,3
GO:0021554,optic nerve development,3/857,10/23843,0.0045945218885482799,0.045359739854328701,0.036403111928136299,Kcna2/Nav2/Rpl24,3
GO:0043497,regulation of protein heterodimerization activity,3/857,10/23843,0.0045945218885482799,0.045359739854328701,0.036403111928136299,Cdc42/Bax/Hes1,3
GO:0070203,regulation of establishment of protein localization to telomere,3/857,10/23843,0.0045945218885482799,0.045359739854328701,0.036403111928136299,Cct7/Cct5/Cct8,3
GO:1900103,positive regulation of endoplasmic reticulum unfolded protein response,3/857,10/23843,0.0045945218885482799,0.045359739854328701,0.036403111928136299,Tmem33/Bax/Pik3r1,3
GO:1900221,regulation of amyloid-beta clearance,3/857,10/23843,0.0045945218885482799,0.045359739854328701,0.036403111928136299,Lrpap1/Apoe/Ldlr,3
GO:1903789,regulation of amino acid transmembrane transport,3/857,10/23843,0.0045945218885482799,0.045359739854328701,0.036403111928136299,Sept2/Arl6ip5/Arl6ip1,3
GO:1904589,regulation of protein import,8/857,73/23843,0.0046122121060425004,0.045436253311897101,0.036464517217690798,Txn1/Nutf2/Uaca/Zic1/Ppp2ca/Ddx5/Hsp90aa1/Hnrnpm,8
GO:2001235,positive regulation of apoptotic signaling pathway,14/857,176/23843,0.0046501303497755902,0.045711281352310201,0.0366852388658018,Mtch2/Pdia3/Serinc3/Bcap31/Maged1/Atpif1/Cav1/Bax/Ctsc/Ctsh/Rpl26/Sept4/Siva1/Ctnna1,14
GO:0090659,walking behavior,6/857,44/23843,0.00466324435734735,0.045741823942992997,0.0367097505881082,Kcnj10/Uchl1/Cend1/Hexa/Zic1/Mapt,6
GO:0010657,muscle cell apoptotic process,9/857,89/23843,0.0046889790131159504,0.045895766742939999,0.036833296203559303,Cdkn2a/Gnb1/Cav1/Slc25a4/Hmox1/Hspa8/Pik3r1/Qk/Pdcd4,9
GO:0051348,negative regulation of transferase activity,19/857,273/23843,0.0048366594021567602,0.047240107109526801,0.037912186271966498,Prex2/Phpt1/Dnaja1/Cdkn2a/Uchl1/Actb/Cav1/Apoe/Inppl1/Lrrtm3/Dusp6/Spry2/Thy1/Rpl23/Mapt/Prkar1a/Ppp1r1a/Eif4a2/Gstp1,19
GO:0043534,blood vessel endothelial cell migration,10/857,106/23843,0.0048649478956107797,0.047415089191549901,0.038052616802162702,Pdcd10/Apoe/Atp5b/Hmox1/Rgcc/Gpx1/Mef2c/Plk2/Rhoj/Atp5a1,10
GO:0017038,protein import,16/857,215/23843,0.0049557743295578702,0.048197541405125603,0.038680567835406902,Txn1/Chchd4/Apoe/Timm44/Ndufa13/Nutf2/Hspa8/Uaca/Zic1/Ppp2ca/Kpnb1/Ddx5/Pik3r1/Hsp90aa1/Hnrnpm/Six3,16
GO:0051017,actin filament bundle assembly,13/857,159/23843,0.0049785286477144197,0.048269948121165397,0.038738677290990398,Myo1b/Flna/Pfn2/S100a10/Wasf2/Cdc42/Hsp90b1/Rgcc/Rdx/Tpm1/Pik3r1/Itgb5/Dpysl3,13
GO:0006397,mRNA processing,27/857,439/23843,0.0050110510183923899,0.048269948121165397,0.038738677290990398,Sf3b1/Prdx6/Aqr/Raly/Prpf38a/Bud31/Hnrnpa2b1/Wbp11/Gemin7/Snrpn/Ptbp1/Lsm7/Hspa8/Ddx5/Prpf4b/Hnrnpk/Pabpc1/Khdrbs3/Tmbim6/App/Qk/Rnps1/Srsf3/Hnrnpm/Khsrp/Malat1/Pdcd11,27
GO:0010035,response to inorganic substance,27/857,439/23843,0.0050110510183923899,0.048269948121165397,0.038738677290990398,B2m/Gatm/Prnp/Anxa5/Pdcd10/Ggh/Txn1/Alad/Cdkn2a/Prdx1/Clic4/Cav1/Lig1/Psap/Ank3/Jund/Hmox1/Prdx2/Mt1/Cpne7/Loxl2/Cryab/Trf/Gpx1/Mef2c/Id2/Fos,27
GO:0045069,regulation of viral genome replication,9/857,90/23843,0.0050481422884543197,0.048269948121165397,0.038738677290990398,Ddx3x/Trim28/Hspa8/Ppib/Top2a/Ddx5/Pabpc1/Vapa/Banf1,9
GO:0016486,peptide hormone processing,4/857,20/23843,0.0050689209576158002,0.048269948121165397,0.038738677290990398,Scg5/Pcsk1n/Atp6ap2/Cpe,4
GO:0035384,thioester biosynthetic process,4/857,20/23843,0.0050689209576158002,0.048269948121165397,0.038738677290990398,Acat1/Acly/Dld/Mpc1,4
GO:0055094,response to lipoprotein particle,4/857,20/23843,0.0050689209576158002,0.048269948121165397,0.038738677290990398,Cd9/Apoe/Cd81/Ldlr,4
GO:0071157,negative regulation of cell cycle arrest,4/857,20/23843,0.0050689209576158002,0.048269948121165397,0.038738677290990398,Fzd9/Mif/Calr/Rpl23,4
GO:0071616,acyl-CoA biosynthetic process,4/857,20/23843,0.0050689209576158002,0.048269948121165397,0.038738677290990398,Acat1/Acly/Dld/Mpc1,4
GO:1900101,regulation of endoplasmic reticulum unfolded protein response,4/857,20/23843,0.0050689209576158002,0.048269948121165397,0.038738677290990398,Tmem33/Bax/Pik3r1/Tmbim6,4
GO:0097006,regulation of plasma lipoprotein particle levels,7/857,59/23843,0.0050800056639668696,0.048269948121165397,0.038738677290990398,Abca1/Lrpap1/Apoe/Ldlr/Anxa2/Hnrnpk/Pla2g7,7
GO:0043010,camera-type eye development,22/857,335/23843,0.0050899398368850898,0.048269948121165397,0.038738677290990398,Pax6/Sox2/Mab21l2/Clic4/Gnb1/Ptn/Bax/Cdkn1c/Ahi1/Gpm6a/Rpgrip1/Thy1/Cryab/Bfsp2/Sox9/Ntrk2/Sox11/Rhoj/Rpl24/Hmgn1/Man2a1/Six3,22
GO:0019318,hexose metabolic process,16/857,216/23843,0.0051793522367635297,0.0490161885595157,0.039337566841279002,Pgk1/Fabp5/Hk2/Tpi1/Gapdh/Gpi1/Ldha/Inppl1/Pkm/Arpp19/Igfbp4/Dcxr/Pik3r1/Gpd1/Man2a1/Pgam1,16
GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,6/857,45/23843,0.0052203892182842203,0.049200822921189998,0.039485743734607698,Pdcd10/Arl6ip5/Uaca/Gpx1/Mapt/P4hb,6
GO:0071300,cellular response to retinoic acid,6/857,45/23843,0.0052203892182842203,0.049200822921189998,0.039485743734607698,Abca1/Tead2/Tead1/Ndufa13/Sox9/Mef2c,6
GO:0003016,respiratory system process,5/857,32/23843,0.0053310605803041401,0.049832879166810298,0.0399929956352598,Atp1a2/Adh5/Stk40/Tshz3/Ndn,5
GO:0006084,acetyl-CoA metabolic process,5/857,32/23843,0.0053310605803041401,0.049832879166810298,0.0399929956352598,Acat1/Acly/Fasn/Dld/Mpc1,5
GO:0006356,regulation of transcription by RNA polymerase I,5/857,32/23843,0.0053310605803041401,0.049832879166810298,0.0399929956352598,Ncl/Flna/Rasl11a/Smarcb1/Wdr43,5
GO:1902475,L-alpha-amino acid transmembrane transport,5/857,32/23843,0.0053310605803041401,0.049832879166810298,0.0399929956352598,Sept2/Kcnj10/Arl6ip5/Arl6ip1/Slc3a2,5
