"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016445","GO:0016445","somatic diversification of immunoglobulins","3/172","75/29008",0.0101231137431915,0.0370067343151392,0.0237120734209621,"Foxp3/Foxp1/Yy1",3
"GO:0048645","GO:0048645","animal organ formation","3/172","75/29008",0.0101231137431915,0.0370067343151392,0.0237120734209621,"Wt1/Hes1/Hoxd11",3
"GO:0001819","GO:0001819","positive regulation of cytokine production","8/172","500/29008",0.0102141536198405,0.0372860507497903,0.0238910454899301,"Egr1/Atf2/Creb1/Pou2f2/Arnt/Foxp3/Foxp1/Nfatc4",8
"GO:0019320","GO:0019320","hexose catabolic process","2/172","26/29008",0.0103467048976006,0.037448017157793,0.0239948255026593,"Foxk2/Foxk1",2
"GO:0030325","GO:0030325","adrenal gland development","2/172","26/29008",0.0103467048976006,0.037448017157793,0.0239948255026593,"Wt1/Ascl1",2
"GO:0033233","GO:0033233","regulation of protein sumoylation","2/172","26/29008",0.0103467048976006,0.037448017157793,0.0239948255026593,"Egr1/Arnt",2
"GO:0060765","GO:0060765","regulation of androgen receptor signaling pathway","2/172","26/29008",0.0103467048976006,0.037448017157793,0.0239948255026593,"Zbtb7a/Foxp1",2
"GO:0072567","GO:0072567","chemokine (C-X-C motif) ligand 2 production","2/172","26/29008",0.0103467048976006,0.037448017157793,0.0239948255026593,"Klf4/Foxp1",2
"GO:2000341","GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","2/172","26/29008",0.0103467048976006,0.037448017157793,0.0239948255026593,"Klf4/Foxp1",2
"GO:1901653","GO:1901653","cellular response to peptide","6/172","308/29008",0.010371718510727,0.0374853032132376,0.0240187165511573,"Sp1/Foxo1/Srebf1/Foxc2/Foxo4/Usf1",6
"GO:0002704","GO:0002704","negative regulation of leukocyte mediated immunity","3/172","76/29008",0.0104939940338604,0.0378735082128559,0.0242674589928693,"Spi1/Foxp3/Foxf1",3
"GO:0051402","GO:0051402","neuron apoptotic process","6/172","309/29008",0.0105266274445203,0.0379375484139147,0.0243084927662487,"Egr1/Atf2/Jun/Foxo3/Ascl1/Nfatc4",6
"GO:0030198","GO:0030198","extracellular matrix organization","6/172","311/29008",0.0108413654487009,0.0389616349270662,0.0249646764322398,"Ets1/Wt1/Elf3/Foxf1/Foxc2/Foxc1",6
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","6/172","311/29008",0.0108413654487009,0.0389616349270662,0.0249646764322398,"Klf5/Klf4/Creb1/Zfp42/Pou5f1/Rfx2",6
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation","3/172","77/29008",0.0108726731476251,0.0390191143382377,0.0250015063780082,"Jund/Sox11/Hey1",3
"GO:0043062","GO:0043062","extracellular structure organization","6/172","312/29008",0.0110012122426031,0.0393695067333604,0.025226020384798,"Ets1/Wt1/Elf3/Foxf1/Foxc2/Foxc1",6
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","6/172","312/29008",0.0110012122426031,0.0393695067333604,0.025226020384798,"Klf5/Klf4/Creb1/Zfp42/Pou5f1/Rfx2",6
"GO:0120161","GO:0120161","regulation of cold-induced thermogenesis","4/172","145/29008",0.0110436856615923,0.0394660744259988,0.0252878961557978,"Tfe3/Arntl/Foxc2/Hoxc10",4
"GO:0036003","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","2/172","27/29008",0.0111312721252761,0.0396124041553123,0.0253816569631039,"Klf2/Atf3",2
"GO:0045723","GO:0045723","positive regulation of fatty acid biosynthetic process","2/172","27/29008",0.0111312721252761,0.0396124041553123,0.0253816569631039,"Mlxipl/Srebf1",2
"GO:0060004","GO:0060004","reflex","2/172","27/29008",0.0111312721252761,0.0396124041553123,0.0253816569631039,"Foxp2/Ascl1",2
"GO:0045229","GO:0045229","external encapsulating structure organization","6/172","313/29008",0.011162722666302,0.03966892239015,0.025417871034918,"Ets1/Wt1/Elf3/Foxf1/Foxc2/Foxc1",6
"GO:0002562","GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","3/172","78/29008",0.0112591793348051,0.0399004018707695,0.025566191564721,"Foxp3/Foxp1/Yy1",3
"GO:0016444","GO:0016444","somatic cell DNA recombination","3/172","78/29008",0.0112591793348051,0.0399004018707695,0.025566191564721,"Foxp3/Foxp1/Yy1",3
"GO:0071333","GO:0071333","cellular response to glucose stimulus","4/172","146/29008",0.0113035035555324,0.0399148094603199,0.025575423230999,"Klf7/Mlxipl/Foxa2/Rfx6",4
"GO:0071453","GO:0071453","cellular response to oxygen levels","4/172","146/29008",0.0113035035555324,0.0399148094603199,0.025575423230999,"Egr1/Atf2/Foxo1/Myc",4
"GO:0015833","GO:0015833","peptide transport","6/172","314/29008",0.01132590551013,0.0399148094603199,0.025575423230999,"Klf7/Arntl/Rfx3/Foxa2/Rfx6/Srebf1",6
"GO:0043414","GO:0043414","macromolecule methylation","6/172","314/29008",0.01132590551013,0.0399148094603199,0.025575423230999,"Spi1/Wt1/Prdm9/Ctcf/Myc/Ctcfl",6
"GO:0048545","GO:0048545","response to steroid hormone","5/172","226/29008",0.0113815247837734,0.0400001726193857,0.0256301196945663,"Klf9/Zbtb7a/Arntl/Foxp1/Tfap4",5
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","5/172","226/29008",0.0113815247837734,0.0400001726193857,0.0256301196945663,"Fos/Zbtb7a/Spi1/Jun/Creb1",5
"GO:0106106","GO:0106106","cold-induced thermogenesis","4/172","147/29008",0.0115672280982958,0.0405968280915394,0.0260124268239187,"Tfe3/Arntl/Foxc2/Hoxc10",4
"GO:0033143","GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","3/172","79/29008",0.0116535394722783,0.040843491850571,0.0261704766835642,"Zbtb7a/Arntl/Foxp1",3
"GO:0016573","GO:0016573","histone acetylation","4/172","148/29008",0.0118348797785981,0.0413652588146338,0.0265047989843415,"Spi1/Atf2/Ctcf/Foxp3",4
"GO:0071331","GO:0071331","cellular response to hexose stimulus","4/172","148/29008",0.0118348797785981,0.0413652588146338,0.0265047989843415,"Klf7/Mlxipl/Foxa2/Rfx6",4
"GO:0002089","GO:0002089","lens morphogenesis in camera-type eye","2/172","28/29008",0.0119412358053359,0.0414526823324196,0.0265608156232268,"Sox11/Pou2f1",2
"GO:0007274","GO:0007274","neuromuscular synaptic transmission","2/172","28/29008",0.0119412358053359,0.0414526823324196,0.0265608156232268,"Etv5/Egr3",2
"GO:0010893","GO:0010893","positive regulation of steroid biosynthetic process","2/172","28/29008",0.0119412358053359,0.0414526823324196,0.0265608156232268,"Srebf2/Srebf1",2
"GO:0045648","GO:0045648","positive regulation of erythrocyte differentiation","2/172","28/29008",0.0119412358053359,0.0414526823324196,0.0265608156232268,"Ets1/Foxo3",2
"GO:0071480","GO:0071480","cellular response to gamma radiation","2/172","28/29008",0.0119412358053359,0.0414526823324196,0.0265608156232268,"Egr1/Elk1",2
"GO:0032088","GO:0032088","negative regulation of NF-kappaB transcription factor activity","3/172","80/29008",0.0120557790829798,0.0417933674876632,0.0267791097138584,"Klf4/Spi1/Foxp3",3
"GO:0055007","GO:0055007","cardiac muscle cell differentiation","4/172","149/29008",0.0121064787887214,0.0418552346725402,0.0268187511266256,"Wt1/Foxp1/Yy1/Mef2a",4
"GO:0071326","GO:0071326","cellular response to monosaccharide stimulus","4/172","149/29008",0.0121064787887214,0.0418552346725402,0.0268187511266256,"Klf7/Mlxipl/Foxa2/Rfx6",4
"GO:0071559","GO:0071559","response to transforming growth factor beta","5/172","230/29008",0.0122043813876216,0.0421365362813819,0.0269989951964072,"Fos/Zbtb7a/Spi1/Jun/Creb1",5
"GO:0003407","GO:0003407","neural retina development","3/172","81/29008",0.0124659223551946,0.0429232029203186,0.0275030520240495,"Ikzf1/Ptf1a/Lhx1",3
"GO:1900542","GO:1900542","regulation of purine nucleotide metabolic process","3/172","81/29008",0.0124659223551946,0.0429232029203186,0.0275030520240495,"Zbtb7a/Mlxipl/Myc",3
"GO:0045927","GO:0045927","positive regulation of growth","6/172","321/29008",0.0125157452391739,0.0430365976645278,0.0275757097321667,"Wt1/Ikzf1/Creb1/Pou3f2/Pou1f1/Sox15",6
"GO:0002068","GO:0002068","glandular epithelial cell development","2/172","29/29008",0.0127762708249288,0.043637986678175,0.0279610498793066,"Arntl/Rfx3",2
"GO:0046365","GO:0046365","monosaccharide catabolic process","2/172","29/29008",0.0127762708249288,0.043637986678175,0.0279610498793066,"Foxk2/Foxk1",2
"GO:0048384","GO:0048384","retinoic acid receptor signaling pathway","2/172","29/29008",0.0127762708249288,0.043637986678175,0.0279610498793066,"Klf2/Ptf1a",2
"GO:0048745","GO:0048745","smooth muscle tissue development","2/172","29/29008",0.0127762708249288,0.043637986678175,0.0279610498793066,"Foxp2/Foxp1",2
"GO:0060444","GO:0060444","branching involved in mammary gland duct morphogenesis","2/172","29/29008",0.0127762708249288,0.043637986678175,0.0279610498793066,"Etv5/Etv4",2
"GO:0006140","GO:0006140","regulation of nucleotide metabolic process","3/172","82/29008",0.0128839921616478,0.0437712160371715,0.0280464166213555,"Zbtb7a/Mlxipl/Myc",3
"GO:0014855","GO:0014855","striated muscle cell proliferation","3/172","82/29008",0.0128839921616478,0.0437712160371715,0.0280464166213555,"Foxp1/Foxc2/Foxc1",3
"GO:0050810","GO:0050810","regulation of steroid biosynthetic process","3/172","82/29008",0.0128839921616478,0.0437712160371715,0.0280464166213555,"Egr1/Srebf2/Srebf1",3
"GO:0060042","GO:0060042","retina morphogenesis in camera-type eye","3/172","82/29008",0.0128839921616478,0.0437712160371715,0.0280464166213555,"Ikzf1/Ptf1a/Lhx1",3
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","4/172","152/29008",0.0129451572592869,0.0439204536573411,0.0281420406603883,"Erg/Foxa2/Hey1/Foxc1",4
"GO:0031099","GO:0031099","regeneration","4/172","153/29008",0.0132327415582876,0.0448364700671765,0.0287289783831244,"Klf5/Klf4/Jun/Sox15",4
"GO:0048708","GO:0048708","astrocyte differentiation","3/172","83/29008",0.0133100100783933,0.0450383873569006,0.028858356932394,"Hes1/Pou3f2/Mycn",3
"GO:0007530","GO:0007530","sex determination","2/172","30/29008",0.0136360549943817,0.046019427981039,0.0294869589352192,"Wt1/Foxl2",2
"GO:0046885","GO:0046885","regulation of hormone biosynthetic process","2/172","30/29008",0.0136360549943817,0.046019427981039,0.0294869589352192,"Egr1/Arnt",2
"GO:0061178","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","3/172","84/29008",0.0137439964035026,0.0463223582488419,0.0296810615731446,"Klf7/Foxa2/Rfx6",3
"GO:0031060","GO:0031060","regulation of histone methylation","3/172","85/29008",0.0141859701755558,0.0477488137481061,0.0305950632584122,"Prdm9/Ctcf/Ctcfl",3
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","7/172","428/29008",0.0142298905378355,0.0478334579029088,0.0306492990198346,"Zbtb7a/Mlxipl/Myc/Foxk2/Nfatc3/Foxk1/Nfatc4",7
"GO:0071322","GO:0071322","cellular response to carbohydrate stimulus","4/172","157/29008",0.0144236994630761,0.0483629352600123,0.0309885617567046,"Klf7/Mlxipl/Foxa2/Rfx6",4
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","5/172","240/29008",0.0144361167906774,0.0483629352600123,0.0309885617567046,"Ets1/Ikzf1/Egr3/Hes1/Foxp3",5
"GO:0001945","GO:0001945","lymph vessel development","2/172","31/29008",0.0145202690242973,0.0483629352600123,0.0309885617567046,"Foxc2/Foxc1",2
"GO:0010453","GO:0010453","regulation of cell fate commitment","2/172","31/29008",0.0145202690242973,0.0483629352600123,0.0309885617567046,"Spdef/Hes1",2
"GO:0021533","GO:0021533","cell differentiation in hindbrain","2/172","31/29008",0.0145202690242973,0.0483629352600123,0.0309885617567046,"Foxa2/Lhx1",2
"GO:0060074","GO:0060074","synapse maturation","2/172","31/29008",0.0145202690242973,0.0483629352600123,0.0309885617567046,"Neurod2/Nfatc4",2
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","2/172","31/29008",0.0145202690242973,0.0483629352600123,0.0309885617567046,"Erg/Hey1",2
"GO:0002200","GO:0002200","somatic diversification of immune receptors","3/172","86/29008",0.0146359491919378,0.0484946665033259,0.0310729685807893,"Foxp3/Foxp1/Yy1",3
"GO:0046323","GO:0046323","glucose import","3/172","86/29008",0.0146359491919378,0.0484946665033259,0.0310729685807893,"Klf15/Myc/Mef2a",3
"GO:0060113","GO:0060113","inner ear receptor cell differentiation","3/172","86/29008",0.0146359491919378,0.0484946665033259,0.0310729685807893,"Hes1/Mycn/Hey1",3
"GO:0060415","GO:0060415","muscle tissue morphogenesis","3/172","86/29008",0.0146359491919378,0.0484946665033259,0.0310729685807893,"Foxc2/Hey1/Foxc1",3
"GO:0006475","GO:0006475","internal protein amino acid acetylation","4/172","158/29008",0.0147316838625761,0.0486852535432476,0.0311950872699236,"Spi1/Atf2/Ctcf/Foxp3",4
"GO:0018393","GO:0018393","internal peptidyl-lysine acetylation","4/172","158/29008",0.0147316838625761,0.0486852535432476,0.0311950872699236,"Spi1/Atf2/Ctcf/Foxp3",4
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","6/172","333/29008",0.0147556011349963,0.0487011291346768,0.0312052595587391,"Klf4/Ets1/Ikzf1/Egr3/Hes1/Foxp3",6
"GO:0045638","GO:0045638","negative regulation of myeloid cell differentiation","3/172","87/29008",0.0150939500269385,0.0496891274788621,0.0318383197222652,"Gabpa/Myc/Meis2",3
"GO:0060411","GO:0060411","cardiac septum morphogenesis","3/172","87/29008",0.0150939500269385,0.0496891274788621,0.0318383197222652,"Hes1/Sox11/Hey1",3
